channel,well,flow_cell_id,experiment_tag,seconds_since_start_of_run,initial_0mv_current_pa,initial_0mv_current_std,intercept_adjusted_0mv_current_pa,intercept_adjusted_0mv_current_std,group_1_adjusted_offset_0mv_mean,group_1_adjusted_offset_0mv_std,scan_running_voltage_mv,scan_offset_voltage_mv,reserve_pore_intercept_median_mv,group_1_offset_voltage_mv,mux_scan_assessment,total_time_active,total_good_samples,pore_median,pore_sd,strand_range,strand_median,include_well,group_order,conductance,intercept,collinear_confidence,conductance_filtered_data,initial_voltage_0_mv,initial_current_0_pa,initial_voltage_1_mv,initial_current_1_pa,initial_voltage_2_mv,initial_current_2_pa,multiple,pore_1,pore,event,adapter,strand,strand2,unavailable,zero,unknown_positive,unknown_negative,unclassed,transition,mux_uncertain,offset_0mv_mean,offset_0mv_std,intercept_adjusted_0mv_current_pa_0mv_mean,intercept_adjusted_0mv_current_pa_0mv_std,scan_number
332,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.95,1.059,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,-458.698,0.24,False,-10,-0.681,-20,-0.682,-30,-0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.733,0.549,-0.748,0.553,2
332,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
332,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
333,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
333,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,928.439,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
333,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
333,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
334,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
334,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
334,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
334,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
335,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
335,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.764,1.607,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.006,-66.693,-0.13,False,-10,-0.318,-20,-0.256,-30,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,-0.369,0.58,-0.407,0.582,2
335,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
335,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
336,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
336,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
336,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.632,0.526,-180,5,10.718,10,zero,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005,-123.505,-0.15,False,-10,-0.557,-20,-0.501,-30,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.596,0.529,-0.613,0.531,2
336,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
337,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
337,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,548.455,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
337,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
337,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
338,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,73.171,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
338,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.752,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
338,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.452,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
338,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,543.907,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
339,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
339,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.448,0.895,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004,-79.734,-0.13,False,-10,-0.259,-20,-0.216,-30,-0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.577,-0.295,0.572,2
339,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
339,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,1731.095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
340,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.903,0.515,-180,5,10.718,10,zero,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004,-249.667,0.08,False,-10,-0.841,-20,-0.81,-30,-0.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.888,0.525,-0.906,0.519,2
340,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.56,0.562,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,142.886,0.57,False,-10,-0.512,-20,-0.556,-30,-0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.524,0.548,-0.524,0.543,2
340,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
340,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.587,0.511,-180,5,10.718,10,zero,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004,-131.68,0.23,False,-10,-0.513,-20,-0.483,-30,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.535,0.512,-0.571,0.507,2
341,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.406,0.613,-180,5,10.718,10,zero,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.022,-9.307,-0.29,False,-10,0.011,-20,0.249,-30,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.189,0.609,-0.315,0.601,2
341,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.474,1.581,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005,-19.061,0.11,False,-10,-0.043,-20,0.001,-30,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.104,0.618,-0.129,0.619,2
341,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
341,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
342,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
342,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,501.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
342,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
342,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
343,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
343,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
343,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
343,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.529,0.518,-180,5,10.718,10,zero,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.007,-71.544,0.14,False,-10,-0.399,-20,-0.341,-30,-0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.453,0.505,-0.501,0.517,2
344,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,392.936,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
344,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
344,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
344,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
345,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,634.748,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
345,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
345,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,44.281,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
345,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
346,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,94.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
346,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
346,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
346,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,163.876,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
347,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.779,0.467,-180,5,10.718,10,zero,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.006,-126.684,-0.3,False,-10,-0.707,-20,-0.633,-30,-0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.759,0.477,-0.784,0.461,2
347,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.417,0.544,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,300.391,0.11,False,-10,-0.412,-20,-0.43,-30,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.548,-0.426,0.547,2
347,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
347,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.811,0.444,-180,5,10.718,10,zero,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-366.935,-0.08,False,-10,-0.795,-20,-0.769,-30,-0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.787,0.445,-0.804,0.452,2
348,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.801,0.424,-180,5,10.718,10,zero,38.514,0.0,0.0,0.0,0.0,0.0,0,0.0,0.006,-134.783,-0.52,False,-10,-0.742,-20,-0.661,-30,-0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.781,0.427,-0.805,0.435,2
348,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,-0.685,0.46,-180,5,10.718,10,zero,37.814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,312.931,0.17,False,-10,-0.668,-20,-0.696,-30,-0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.685,0.448,-0.689,0.46,2
348,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,38.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
348,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,5563,0.0,0.0,0.0,0.0,,,-180,5,10.718,10,saturated,37.079,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2
